Sample	Group	Color	Shape	g__40CM-3-62-11	g__AEGEAN-183	g__AG-414-E02	g__Acinetobacter	g__Aerococcus	g__Aestuariivirga	g__Agathobacter	g__Agrobacterium	g__Akkermansia	g__Albimonas	g__Alloalcanivorax	g__Allobaculum	g__Alloprevotella	g__Alteromonas	g__Amaricoccus	g__Arcanobacterium	g__Arctic96AD-7	g__Aristaeella	g__Avelusimicrobium	g__B3T1B10	g__BS150m-G66	g__Bacteroides	g__Bifidobacterium	g__Bin80	g__Blautia_A	g__CAG-791	g__CAG-873	g__CAKMYR01	g__CAKMZU01	g__CAKZJW01	g__CALBPI01	g__CAMYII01	g__CAMYJZ01	g__CATOSD01	g__CATOSP01	g__CF-162	g__CG-Epi1	g__COE1	g__CR02bin9	g__CSP1-1	g__CSP1-5	g__Casp-Chloro-G4	g__Casp-alpha2	g__Cellulosimicrobium	g__Chordicoccus	g__Collinsella	g__Colwellia	g__Corynebacterium	g__Cronobacter	g__Cupriavidus	g__D37C17	g__DRGT01	g__DTSX01	g__Donghicola	g__Dubosiella	g__Duncaniella	g__Endozoicomonas	g__Enorma	g__Enterobacter	g__Enterococcus_B	g__Epibacterium	g__Escherichia	g__Eubacterium_J	g__Faecalibacterium	g__Faecalibaculum	g__Ferruginivarius	g__Flagellimonas	g__Foliamicus	g__Fusicatenibacter	g__G020351855	g__GCA-001730085	g__GCA-001735895	g__GCA-002701945	g__GCA-020344555	g__GCA-2718595	g__GCA-2721545	g__GCA-2729495	g__Halopseudomonas	g__Helicobacter	g__Helicobacter_C	g__Ileibacterium	g__JAACFB01	g__JABABT01	g__JABDGQ01	g__JABDJY01	g__JABDLI01	g__JACEMX01	g__JACZQN01	g__JACZQV01	g__JACZQZ01	g__JACZRH01	g__JACZRV01	g__JACZSK01	g__JACZST01	g__JACZTW01	g__JACZUY01	g__JACZVJ01	g__JACZWL01	g__JACZWN01	g__JACZWU01	g__JACZXR01	g__JACZXZ01	g__JACZYA01	g__JADFFQ01	g__JADFGU01	g__JADFKB01	g__JADFKZ01	g__JADFMW01	g__JADFNO01	g__JADFNQ01	g__JADFOI01	g__JADFOP01	g__JADFRC01	g__JADFRG01	g__JAFDAE01	g__JAGBWK01	g__JAIFTM01	g__JAJEBT01	g__JALSTC01	g__JAOTVV01	g__JAOUFO01	g__Kineothrix	g__Klebsiella	g__Lactobacillus	g__Leisingera	g__Lepagella	g__Leptospirillum	g__Ligilactobacillus	g__Limnobacter	g__Limosilactobacillus	g__MONJU	g__MPNO01	g__Mammaliicoccus	g__Marinibacterium	g__Marinobacter	g__Marinomonas	g__Methyloceanibacter	g__Methylomonas	g__MnTg04	g__Moritella	g__Muribaculum	g__N074bin45	g__N075bin58	g__Nanosyncoccus	g__Nitrosopelagicus	g__Nitrosopumilus	g__Nitrosotenuis	g__Oleibacter	g__Paenirhodobacter	g__Parafannyhessea	g__Pelagimonas	g__Phaeobacter	g__Phocaeicola	g__Phytobacter	g__Prevotella	g__Prochlorococcus_A	g__Pseudoalteromonas	g__Pseudomonas_E	g__Pseudooceanicola	g__Pseudothioglobus	g__Psychrobacter	g__Psychrobium	g__Qipengyuania	g__REDSEA-S09-B13	g__RF16	g__RUG563	g__Ralstonia	g__Rhodovulum	g__Romboutsia	g__Roseburia	g__Ruegeria	g__Ruminococcus_B	g__Ruminococcus_E	g__SMWN01	g__SMWR01	g__SMWZ01	g__SMXQ01	g__SOKG01	g__SZUA-217	g__Salipiger	g__Sharpea	g__Shewanella	g__Sphingobium	g__Spiroplasma_C	g__Stenotrophomonas	g__Streptococcus	g__Streptomyces	g__Stutzerimonas	g__Succiniclasticum	g__TCS55	g__Thalassarchaeum	g__Thalassobius	g__Thermoflexus	g__Tropicimonas	g__UBA11136	g__UBA1328	g__UBA1711	g__UBA1845	g__UBA1847	g__UBA2767	g__UBA3282	g__UBA7173	g__UBA7359	g__UBA7748	g__UBA8229	g__UBA9410	g__UBA9611	g__VSOB01	g__Vagococcus_A	g__Vescimonas	g__Vreelandella	g__WLWT01	g__WTGU01	g__WYZ-LMO8	g__ZC4RG20
JL307_W2L	water	#3498DB	8	0.0	0.181	0.376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.533	0.0	0.0	40.592	0.0	0.0	2.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.601	0.253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.574	0.0	0.0	0.0	0.0	2.553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.285	0.0	0.0	0.0	0.0	0.0	0.581	2.341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.268	0.0	0.0	0.612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.659	0.0	0.0	0.13	0.0	0.0	0.153	0.224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.875	3.561	0.0	0.0	0.0	0.0	0.143	0.0	0.282	1.135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.227	0.0	0.0	0.0	0.0	0.0	0.652	0.0	0.0	0.0	0.0
JL308_G5_0_2	sediment	#808000	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.221	0.0	0.0	0.0	0.211	0.0	0.0	0.0	0.0	0.0	0.0	1.542	0.985	0.0	0.914	0.789	0.672	0.0	0.0	0.177	8.426	1.382	0.0	0.473	0.0	0.0	0.0	0.0	0.0	0.554	0.0	0.0	7.703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.426	0.0	0.0	0.0	0.279	0.0	0.0	0.0	0.182	0.0	0.37	0.0	0.0	0.365	0.0	0.0	0.0	15.288	0.0	0.0	0.0	0.0	0.0	0.195	0.0	0.178	0.904	2.8	3.88	0.0	0.348	0.0	0.331	0.184	0.564	0.938	4.071	3.907	0.0	1.068	0.0	1.18	0.539	0.0	0.756	0.637	0.271	3.379	3.397	1.005	1.407	0.186	0.0	0.0	0.0	0.0	0.184	0.0	0.275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.017	0.0	0.0	0.0	0.171	0.0	3.307	12.091	0.621	0.0	0.335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.379	0.0	0.395	0.275	0.0	0.322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.315	0.0	0.0	2.209	0.186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.581
JL308_G5_2_6	sediment	#808000	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.127	0.703	0.0	0.259	0.352	0.489	0.0	0.0	0.0	8.197	0.872	0.0	0.354	0.0	0.0	0.0	0.0	0.0	0.475	0.0	0.0	8.709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.245	0.0	0.0	0.0	0.189	0.0	0.236	0.0	0.243	0.0	0.391	0.0	0.0	0.368	0.0	0.0	0.0	17.362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.613	0.671	2.781	3.108	0.0	0.259	0.0	0.187	0.0	0.263	0.654	3.942	2.871	0.0	0.89	0.169	1.465	0.237	0.0	0.565	0.539	0.21	3.286	2.861	0.933	1.222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.609	0.0	0.0	0.169	0.0	0.0	3.769	18.37	0.57	0.0	0.329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.525	0.0	0.298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.271	0.0	0.0	2.236	0.175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.179	0.0	0.409
JL308_G7_2_6	sediment	#808000	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.997	0.0	0.0	0.0	0.169	0.0	0.0	0.0	0.0	0.0	0.0	1.288	0.69	0.0	0.846	0.0	2.596	0.0	0.0	0.219	1.887	1.023	0.0	0.793	0.0	0.0	0.0	0.0	0.0	0.245	0.0	0.0	15.592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.287	0.0	0.0	0.0	0.0	0.167	0.162	0.0	0.0	18.488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.503	1.57	2.895	0.0	0.196	0.0	0.253	0.0	0.627	0.856	3.061	2.856	0.188	0.796	0.481	1.741	0.649	0.377	1.4	0.472	0.187	2.516	6.129	0.809	1.367	0.0	0.505	0.0	0.0	0.0	0.0	0.0	0.0	0.767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.539	0.0	0.0	0.0	0.182	0.0	8.171	3.702	1.18	0.0	0.279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.735	0.0	0.255	0.0	1.013	0.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.25
JL308_G8_0_2	sediment	#808000	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.167	0.856	0.0	0.506	0.327	1.11	0.0	0.0	0.0	7.572	1.465	0.0	0.485	0.0	0.0	0.0	0.0	0.0	0.206	0.0	0.0	9.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.285	0.0	0.0	0.0	0.162	0.0	0.0	0.0	0.162	0.0	0.0	0.0	0.0	0.369	0.212	0.0	0.0	17.976	0.0	0.0	0.446	0.0	0.0	0.254	0.0	0.644	0.718	2.226	2.987	0.0	0.37	0.0	0.204	0.164	0.529	1.237	4.166	2.82	0.0	1.142	0.23	0.0	0.258	0.0	0.0	0.178	0.238	1.754	2.668	1.208	1.251	0.0	0.0	0.0	0.0	0.0	0.159	0.0	0.0	0.417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.324	0.258	0.0	0.0	0.0	0.0	0.0	0.185	0.736	0.0	0.0	0.0	0.0	0.0	4.619	16.567	0.535	0.0	0.506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.606	0.0	0.313	0.0	0.258	0.172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.284	0.0	0.0	2.307	0.204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.389
JL308_G8_0_2B	sediment	#808000	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.012	0.609	0.0	0.321	0.356	0.913	0.0	0.0	0.18	12.643	1.483	0.0	0.251	0.0	0.0	0.0	0.0	0.0	1.541	0.0	0.0	8.113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.267	0.0	0.0	0.0	0.257	0.0	0.0	0.0	0.0	0.0	0.332	0.0	0.0	0.556	0.175	0.0	0.0	19.338	0.0	0.0	0.0	0.0	0.0	0.17	0.0	0.815	0.652	1.48	2.058	0.0	0.253	0.0	0.358	0.0	0.293	0.562	2.617	1.988	0.0	0.661	0.0	0.567	0.471	0.0	0.342	0.246	0.0	2.147	2.198	0.896	0.965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.228	0.193	0.0	0.0	0.0	0.0	0.0	0.0	0.727	0.0	0.0	0.0	0.0	0.0	4.103	18.408	0.371	0.0	0.277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.321	0.0	0.308	0.0	0.178	0.228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.227	0.0	0.0	1.415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.463
JL308_G8_2_6	sediment	#808000	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.442	0.478	0.0	0.51	0.161	0.988	0.0	0.0	0.402	2.307	0.554	0.0	0.302	0.0	0.0	0.0	0.628	0.0	0.44	0.0	0.0	10.537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19	0.0	0.38	0.0	0.0	0.0	0.0	0.0	0.0	0.738	0.161	0.0	0.0	14.883	0.0	0.0	0.525	0.0	0.0	0.0	0.215	0.0	0.253	1.025	1.575	0.0	0.156	0.165	0.478	0.0	0.228	0.299	3.949	1.669	0.0	0.499	0.205	0.958	0.373	0.0	0.398	0.0	0.0	2.128	2.737	1.284	0.89	0.0	0.351	0.0	0.0	0.0	0.0	0.0	0.0	0.163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.84	0.0	0.0	0.176	0.0	0.0	7.27	16.854	0.552	0.0	0.592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.393	0.0	0.0	0.0	0.232	0.398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.463
JL308_G9_0_6	sediment	#808000	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.166	0.0	0.0	0.0	0.233	0.0	0.0	0.0	0.0	0.0	0.0	1.686	0.99	0.0	1.201	0.259	1.38	0.0	0.0	0.212	5.753	0.979	0.0	0.458	0.0	0.0	0.0	0.0	0.0	0.562	0.0	0.0	9.232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.234	0.0	0.27	0.0	0.17	0.0	0.34	0.0	0.0	0.467	0.257	0.0	0.0	14.985	0.0	0.0	0.0	0.0	0.0	0.164	0.0	0.306	1.053	2.458	3.449	0.0	0.233	0.0	0.461	0.0	0.688	0.853	4.285	3.277	0.0	0.683	0.397	2.023	0.543	0.0	0.182	0.429	0.371	2.799	3.962	1.061	1.256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.851	0.0	0.0	0.174	0.185	0.0	5.012	11.494	0.278	0.0	0.569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.552	0.0	0.471	0.238	0.376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21	0.0	0.0	2.369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.225	0.0	0.414
JL309_PC11_1	sediment	#808000	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.191	2.709	0.0	0.0	0.185	0.0	0.0	0.0	0.0	0.0	0.0	0.736	0.0	0.0	1.109	0.192	1.238	0.0	0.0	1.073	0.782	0.0	0.536	0.246	0.0	0.0	0.0	0.0	0.0	0.534	0.0	0.0	19.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.217	0.0	0.0	0.0	0.958	0.0	0.0	0.0	0.57	0.0	0.195	0.0	0.0	7.109	0.0	0.0	0.0	0.0	0.0	0.327	0.0	0.279	0.0	2.238	2.164	0.18	0.0	0.128	0.0	0.134	0.264	1.309	0.932	6.959	0.235	0.139	0.0	1.972	0.156	0.0	0.284	0.424	0.0	1.371	6.315	0.674	1.325	0.182	0.0	0.0	0.0	0.0	0.0	0.0	0.57	1.287	0.0	0.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.389	0.0	0.0	0.188	0.171	0.0	0.655	11.617	0.0	0.0	0.354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.937	0.0	0.0	0.0	0.0	0.0	0.0	1.348	0.28	0.0	0.0	0.789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.393	1.055	0.688	0.0	0.0	0.0	0.0	0.0	0.0	0.925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.167
JL309_PC11_2	sediment	#808000	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.035	0.164	0.0	0.385	0.517	0.9	0.0	0.0	0.478	6.447	0.311	0.0	0.576	0.0	0.0	0.0	0.0	0.0	0.52	0.0	0.0	11.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.276	0.0	0.182	0.0	0.0	0.0	0.238	0.0	0.0	11.735	0.0	0.0	0.0	0.0	0.0	0.248	0.0	1.303	0.182	3.584	4.225	0.0	0.217	0.0	0.0	0.438	0.25	0.971	2.081	3.84	0.0	1.011	0.357	2.411	1.908	0.297	0.418	0.142	0.211	2.384	4.083	1.93	0.558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.168	1.055	0.0	0.0	0.0	0.0	0.0	1.597	16.283	0.168	0.0	0.647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.277	0.254	0.211	0.172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.197	0.0	0.0	1.278	0.197	0.0	0.0	0.0	0.0	0.0	0.0	0.142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JL309_PC12_1	sediment	#808000	3	0.0	0.0	0.0	0.166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.546	0.0	0.0	0.561	0.829	0.453	0.0	0.0	0.484	2.709	0.0	0.541	1.373	0.0	0.0	0.0	0.0	0.0	1.266	0.0	0.0	13.354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.323	0.0	0.0	0.0	0.851	0.0	0.384	0.0	0.279	0.563	0.307	0.0	0.0	4.569	0.0	0.0	0.0	0.0	0.0	0.348	0.221	0.733	0.0	3.66	3.308	0.229	0.423	0.0	0.213	0.766	0.658	1.518	2.233	4.233	0.257	0.672	0.47	2.62	1.243	0.0	0.0	0.152	0.0	4.765	1.598	1.095	0.24	0.312	0.0	0.0	0.0	0.0	0.0	0.0	0.965	2.161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.421	0.0	0.0	0.0	0.528	0.0	0.857	9.655	0.0	0.0	0.611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.446	0.0	0.0	0.0	0.605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.934	2.624	0.188	0.0	0.0	0.0	0.0	0.0	0.0	1.341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.155
JL309_PC12_2	sediment	#808000	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.196	0.0	0.0	0.0	0.652	0.947	0.0	0.0	0.0	12.329	0.195	0.0	0.483	0.0	0.0	0.0	0.0	0.0	0.301	0.0	0.0	15.126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.184	0.0	0.169	0.0	0.728	0.0	0.0	0.686	0.331	0.0	0.0	10.795	0.0	0.0	0.179	0.0	0.0	0.169	0.0	2.542	0.163	2.051	3.459	0.0	0.276	0.0	0.0	0.181	0.181	0.586	3.755	2.205	0.0	0.644	0.16	1.01	0.181	0.0	0.187	0.163	0.171	2.383	1.094	1.271	0.157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.176	0.398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.203	0.496	0.0	0.0	0.0	0.209	0.0	2.103	18.659	0.0	0.0	0.352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.786	0.215	0.307	0.206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.154	0.0	0.0	3.067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.463
JL309_PC9_1	sediment	#808000	3	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.446	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.923	0.0	0.0	0.873	0.75	0.62	0.0	0.0	0.337	2.331	0.233	0.499	0.215	0.0	0.0	0.0	0.0	0.0	0.973	0.632	0.0	21.079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.261	0.0	0.0	0.0	0.682	0.0	0.0	0.0	0.0	0.161	0.372	0.0	0.0	7.722	0.0	0.0	0.191	0.0	0.0	0.164	0.0	0.424	0.0	3.082	3.221	0.0	0.0	0.333	0.0	0.524	0.316	0.243	1.256	4.778	0.513	0.175	0.402	2.946	0.578	0.211	1.029	0.0	0.0	2.64	5.6	1.187	0.616	0.0	0.263	0.0	0.0	0.0	0.0	0.0	0.334	1.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.872	0.0	0.0	0.0	0.0	0.0	0.601	13.31	0.0	0.0	0.76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.939	0.175	0.166	0.0	0.871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.317	1.368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.157
